"No.","Time","Source","Destination","Protocol","Length","Info"
"1249","19.378294","192.168.1.1","192.168.1.6","TCP","55","53  >  20618 [PSH, ACK] Seq=1 Ack=56 Win=29216 Len=1 [TCP PDU reassembled in 1264]"
"1250","19.390305","192.168.1.6","192.168.1.1","TCP","54","20612  >  53 [ACK] Seq=44 Ack=2 Win=131328 Len=0"
"1251","19.391150","20.207.73.82","192.168.1.6","TCP","66","443  >  20611 [ACK] Seq=70811 Ack=4728 Win=95232 Len=0 SLE=4143 SRE=4728"
"1252","19.391150","192.168.1.1","192.168.1.6","TCP","55","53  >  20617 [PSH, ACK] Seq=1 Ack=56 Win=29216 Len=1 [TCP PDU reassembled in 1273]"
"1253","19.392335","192.168.1.6","20.207.73.82","TLSv1.3","201","Application Data"
"1254","19.406603","192.168.1.1","192.168.1.6","DNS","131","Standard query response 0xf890 A safebrowsing.google.com CNAME sb.l.google.com A 142.250.70.46"
"1255","19.407050","192.168.1.6","192.168.1.1","TCP","54","20612  >  53 [FIN, ACK] Seq=44 Ack=79 Win=131072 Len=0"
"1256","19.407308","192.168.1.6","192.168.1.1","TCP","54","20609  >  53 [FIN, ACK] Seq=44 Ack=1 Win=131328 Len=0"
"1257","19.408421","192.168.1.6","142.250.70.46","QUIC","1292","Initial, DCID=7c12af7c3120a71d, PKN: 1, CRYPTO"
"1258","19.408527","192.168.1.6","142.250.70.46","QUIC","1292","Initial, DCID=7c12af7c3120a71d, PKN: 2, PING, CRYPTO, CRYPTO, CRYPTO, PADDING, CRYPTO"
"1259","19.408766","192.168.1.6","142.250.70.46","QUIC","123","0-RTT, DCID=7c12af7c3120a71d"
"1260","19.409863","192.168.1.1","192.168.1.6","TCP","54","53  >  20612 [FIN, ACK] Seq=79 Ack=45 Win=29216 Len=0"
"1261","19.409915","192.168.1.6","192.168.1.1","TCP","54","20612  >  53 [ACK] Seq=45 Ack=80 Win=131072 Len=0"
"1262","19.419252","20.207.73.82","192.168.1.6","TCP","60","443  >  20611 [ACK] Seq=70811 Ack=4875 Win=97280 Len=0"
"1263","19.421895","192.168.1.6","192.168.1.1","TCP","54","20618  >  53 [ACK] Seq=56 Ack=2 Win=131328 Len=0"
"1264","19.427447","192.168.1.1","192.168.1.6","DNS","165","Standard query response 0x6057 HTTPS optimizationguide-pa.googleapis.com SOA ns1.google.com"
"1265","19.427621","192.168.1.6","192.168.1.1","TCP","54","20618  >  53 [FIN, ACK] Seq=56 Ack=113 Win=131072 Len=0"
"1266","19.427712","192.168.1.6","192.168.1.1","TCP","54","20607  >  53 [FIN, ACK] Seq=56 Ack=1 Win=131328 Len=0"
"1267","19.428910","192.168.1.1","192.168.1.6","TCP","54","53  >  20618 [FIN, ACK] Seq=113 Ack=57 Win=29216 Len=0"
"1268","19.429044","192.168.1.6","192.168.1.1","TCP","54","20618  >  53 [ACK] Seq=57 Ack=114 Win=131072 Len=0"
"1269","19.434919","142.250.70.46","192.168.1.6","QUIC","1292","Initial, SCID=fc12af7c3120a71d, PKN: 1, ACK, PADDING"
"1270","19.435407","142.250.70.46","192.168.1.6","QUIC","1292","Initial, SCID=fc12af7c3120a71d, PKN: 2, CRYPTO, PADDING"
"1271","19.437013","192.168.1.6","192.168.1.1","TCP","54","20617  >  53 [ACK] Seq=56 Ack=2 Win=131328 Len=0"
"1272","19.437138","192.168.1.6","142.250.70.46","QUIC","1292","Initial, DCID=fc12af7c3120a71d, PKN: 4, ACK, PADDING"
"1273","19.439695","192.168.1.1","192.168.1.6","DNS","364","Standard query response 0xc90a A optimizationguide-pa.googleapis.com A 142.250.182.106 A 142.250.182.138 A 142.250.183.234 A 142.250.193.106 A 142.250.193.138 A 142.250.193.170 A 142.250.205.234 A 172.217.31.202 A 216.58.196.170 A 142.250.71.10 A 142.250.71.42 A 142.250.195.42 A 142.250.195.74 A 142.250.195.106 A 142.250.195.138 A 142.250.195.170"
"1274","19.440212","192.168.1.6","192.168.1.1","TCP","54","20617  >  53 [FIN, ACK] Seq=56 Ack=312 Win=131072 Len=0"
"1275","19.440308","192.168.1.6","192.168.1.1","TCP","54","20606  >  53 [FIN, ACK] Seq=56 Ack=1 Win=131328 Len=0"
"1276","19.441469","192.168.1.6","142.250.182.106","QUIC","1292","Initial, DCID=a01db28a3e3178f0, PKN: 1, CRYPTO"
"1277","19.441576","192.168.1.6","142.250.182.106","QUIC","1292","Initial, DCID=a01db28a3e3178f0, PKN: 2, CRYPTO"
"1278","19.441638","192.168.1.6","142.250.182.106","QUIC","1292","Initial, DCID=a01db28a3e3178f0, PKN: 3, PADDING, CRYPTO, PADDING, CRYPTO, CRYPTO, CRYPTO, CRYPTO, PADDING"
"1279","19.441994","192.168.1.6","142.250.182.106","QUIC","124","0-RTT, DCID=a01db28a3e3178f0"
"1280","19.444299","192.168.1.1","192.168.1.6","TCP","54","53  >  20617 [FIN, ACK] Seq=312 Ack=57 Win=29216 Len=0"
"1281","19.444351","192.168.1.6","192.168.1.1","TCP","54","20617  >  53 [ACK] Seq=57 Ack=313 Win=131072 Len=0"
"1282","19.444530","192.168.1.6","20.207.73.82","TLSv1.3","212","Application Data"
"1283","19.444799","192.168.1.6","20.207.73.82","TLSv1.3","160","Application Data"
"1284","19.444862","192.168.1.6","20.207.73.82","TLSv1.3","164","Application Data"
"1285","19.444904","192.168.1.6","20.207.73.82","TLSv1.3","167","Application Data"
"1286","19.452863","192.168.1.1","192.168.1.6","TCP","54","53  >  20609 [ACK] Seq=1 Ack=45 Win=29216 Len=0"
"1287","19.452863","142.250.182.106","192.168.1.6","QUIC","1292","Initial, SCID=e01db28a3e3178f0, PKN: 1, ACK, PADDING"
"1288","19.452863","142.250.182.106","192.168.1.6","QUIC","1292","Initial, SCID=e01db28a3e3178f0, PKN: 2, ACK, PADDING"
"1289","19.455912","192.168.1.6","142.250.182.106","QUIC","1292","Initial, DCID=e01db28a3e3178f0, PKN: 6, PADDING, PING, PADDING"
"1290","19.465820","142.250.182.106","192.168.1.6","QUIC","1292","Initial, SCID=e01db28a3e3178f0, PKN: 3, ACK, PADDING"
"1291","19.470299","192.168.1.1","192.168.1.6","TCP","54","53  >  20607 [ACK] Seq=1 Ack=57 Win=29216 Len=0"
"1292","19.470299","20.207.73.82","192.168.1.6","TCP","60","443  >  20611 [ACK] Seq=70811 Ack=5033 Win=100352 Len=0"
"1293","19.471640","20.207.73.82","192.168.1.6","TCP","60","443  >  20611 [ACK] Seq=70811 Ack=5139 Win=100352 Len=0"
"1294","19.471640","20.207.73.82","192.168.1.6","TCP","60","443  >  20611 [ACK] Seq=70811 Ack=5249 Win=100352 Len=0"
"1295","19.473201","192.168.1.6","192.168.1.1","TCP","66","20619  >  53 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 WS=256 SACK_PERM"
"1296","19.473450","192.168.1.6","192.168.1.1","TCP","66","20620  >  53 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 WS=256 SACK_PERM"
"1297","19.474536","20.207.73.82","192.168.1.6","TCP","60","443  >  20611 [ACK] Seq=70811 Ack=5362 Win=100352 Len=0"
"1298","19.477359","192.168.1.1","192.168.1.6","TCP","66","53  >  20619 [SYN, ACK] Seq=0 Ack=1 Win=29200 Len=0 MSS=1460 SACK_PERM WS=32"
"1299","19.477458","192.168.1.6","192.168.1.1","TCP","54","20619  >  53 [ACK] Seq=1 Ack=1 Win=131328 Len=0"
"1300","19.477553","192.168.1.6","192.168.1.1","TCP","56","20619  >  53 [PSH, ACK] Seq=1 Ack=1 Win=131328 Len=2 [TCP PDU reassembled in 1301]"
"1301","19.477605","192.168.1.6","192.168.1.1","DNS","88","Standard query 0xd7cf A alive.github.com"
"1302","19.487776","192.168.1.6","142.250.182.106","QUIC","1292","Initial, DCID=e01db28a3e3178f0, PKN: 8, PADDING, PING, PADDING"
"1303","19.489040","192.168.1.6","142.250.70.46","QUIC","79","Handshake, DCID=fc12af7c3120a71d"
"1304","19.497411","192.168.1.1","192.168.1.6","TCP","66","53  >  20620 [SYN, ACK] Seq=0 Ack=1 Win=29200 Len=0 MSS=1460 SACK_PERM WS=32"
"1305","19.497411","192.168.1.1","192.168.1.6","TCP","54","53  >  20606 [ACK] Seq=1 Ack=57 Win=29216 Len=0"
"1306","19.497521","192.168.1.6","192.168.1.1","TCP","54","20620  >  53 [ACK] Seq=1 Ack=1 Win=131328 Len=0"
"1307","19.497595","192.168.1.6","192.168.1.1","TCP","56","20620  >  53 [PSH, ACK] Seq=1 Ack=1 Win=131328 Len=2 [TCP PDU reassembled in 1308]"
"1308","19.497629","192.168.1.6","192.168.1.1","DNS","88","Standard query 0x5af1 HTTPS alive.github.com"
"1309","19.498190","142.250.70.46","192.168.1.6","QUIC","1292","Handshake, SCID=fc12af7c3120a71d"
"1310","19.498190","142.250.70.46","192.168.1.6","QUIC","1292","Handshake, SCID=fc12af7c3120a71d"
"1311","19.499058","192.168.1.6","142.250.70.46","QUIC","81","Handshake, DCID=fc12af7c3120a71d"
"1312","19.499504","142.250.70.46","192.168.1.6","QUIC","1292","Handshake, SCID=fc12af7c3120a71d"
"1313","19.499504","142.250.70.46","192.168.1.6","QUIC","879","Protected Payload (KP0)"
"1314","19.499504","192.168.1.1","192.168.1.6","TCP","54","53  >  20619 [ACK] Seq=1 Ack=3 Win=29216 Len=0"
"1315","19.499504","192.168.1.1","192.168.1.6","TCP","54","53  >  20619 [ACK] Seq=1 Ack=37 Win=29216 Len=0"
"1316","19.501114","192.168.1.6","142.250.70.46","QUIC","210","Protected Payload (KP0), DCID=fc12af7c3120a71d"
"1317","19.501549","192.168.1.6","142.250.70.46","QUIC","1288","Protected Payload (KP0), DCID=fc12af7c3120a71d"
"1318","19.501623","192.168.1.6","142.250.70.46","QUIC","160","Protected Payload (KP0), DCID=fc12af7c3120a71d"
"1319","19.503775","142.250.182.106","192.168.1.6","QUIC","1292","Initial, SCID=e01db28a3e3178f0, PKN: 4, CRYPTO, PADDING"
"1320","19.503775","142.250.182.106","192.168.1.6","QUIC","345","Protected Payload (KP0)"
"1321","19.503879","142.250.182.106","192.168.1.6","QUIC","989","Protected Payload (KP0)"
"1322","19.503879","142.250.182.106","192.168.1.6","QUIC","102","Protected Payload (KP0)"
"1323","19.503879","142.250.182.106","192.168.1.6","QUIC","66","Protected Payload (KP0)"
"1324","19.503879","192.168.1.1","192.168.1.6","TCP","54","53  >  20620 [ACK] Seq=1 Ack=3 Win=29216 Len=0"
"1325","19.505039","192.168.1.6","142.250.182.106","QUIC","120","Handshake, DCID=e01db28a3e3178f0"
"1326","19.505336","192.168.1.6","142.250.182.106","QUIC","73","Protected Payload (KP0), DCID=e01db28a3e3178f0"
"1327","19.505996","192.168.1.6","142.250.182.106","QUIC","589","Protected Payload (KP0), DCID=e01db28a3e3178f0"
"1328","19.506846","192.168.1.6","20.207.73.82","TLSv1.3","167","Application Data"
"1329","19.512848","142.250.182.106","192.168.1.6","QUIC","1292","Initial, SCID=e01db28a3e3178f0, PKN: 10, ACK, CRYPTO, PADDING"
"1330","19.513510","192.168.1.1","192.168.1.6","TCP","54","53  >  20620 [ACK] Seq=1 Ack=37 Win=29216 Len=0"
"1331","19.513510","192.168.1.1","192.168.1.6","TCP","55","53  >  20619 [PSH, ACK] Seq=1 Ack=37 Win=29216 Len=1 [TCP PDU reassembled in 1351]"
"1332","19.516046","192.168.1.1","192.168.1.6","TCP","55","53  >  20620 [PSH, ACK] Seq=1 Ack=37 Win=29216 Len=1 [TCP PDU reassembled in 1353]"
"1333","19.519518","142.250.182.106","192.168.1.6","QUIC","162","Protected Payload (KP0)"
"1334","19.519518","142.250.182.106","192.168.1.6","QUIC","71","Protected Payload (KP0)"
"1335","19.519825","192.168.1.6","142.250.182.106","QUIC","76","Protected Payload (KP0), DCID=e01db28a3e3178f0"
"1336","19.519990","192.168.1.6","142.250.182.106","QUIC","75","Protected Payload (KP0), DCID=e01db28a3e3178f0"
"1337","19.521855","142.250.70.46","192.168.1.6","QUIC","1292","Handshake, SCID=fc12af7c3120a71d"
"1338","19.521855","142.250.70.46","192.168.1.6","QUIC","153","Protected Payload (KP0)"
"1339","19.522081","192.168.1.6","142.250.70.46","QUIC","205","Protected Payload (KP0), DCID=fc12af7c3120a71d"
"1340","19.522181","192.168.1.6","142.250.70.46","QUIC","1292","Protected Payload (KP0), DCID=fc12af7c3120a71d"
"1341","19.529797","142.250.70.46","192.168.1.6","QUIC","1002","Protected Payload (KP0)"
"1342","19.529797","142.250.70.46","192.168.1.6","QUIC","163","Protected Payload (KP0)"
"1343","19.529975","142.250.70.46","192.168.1.6","QUIC","69","Protected Payload (KP0)"
"1344","19.530107","192.168.1.6","142.250.70.46","QUIC","75","Protected Payload (KP0), DCID=fc12af7c3120a71d"
"1345","19.530206","192.168.1.6","142.250.70.46","QUIC","75","Protected Payload (KP0), DCID=fc12af7c3120a71d"
"1346","19.530282","192.168.1.6","142.250.70.46","QUIC","75","Protected Payload (KP0), DCID=fc12af7c3120a71d"
"1347","19.539106","20.207.73.82","192.168.1.6","TCP","60","443  >  20611 [ACK] Seq=70811 Ack=5475 Win=100352 Len=0"
"1348","19.553970","142.250.70.46","192.168.1.6","QUIC","66","Protected Payload (KP0)"
"1349","19.560259","192.168.1.6","192.168.1.1","TCP","54","20619  >  53 [ACK] Seq=37 Ack=2 Win=131328 Len=0"
"1350","19.560338","192.168.1.6","192.168.1.1","TCP","54","20620  >  53 [ACK] Seq=37 Ack=2 Win=131328 Len=0"
"1351","19.561493","192.168.1.1","192.168.1.6","DNS","124","Standard query response 0xd7cf A alive.github.com CNAME live.github.com A 140.82.112.26"
"1352","19.561686","192.168.1.6","192.168.1.1","TCP","54","20619  >  53 [FIN, ACK] Seq=37 Ack=72 Win=131328 Len=0"
"1353","19.562286","192.168.1.1","192.168.1.6","DNS","173","Standard query response 0x5af1 HTTPS alive.github.com CNAME live.github.com SOA dns1.p08.nsone.net"
"1354","19.562612","192.168.1.6","140.82.112.26","TCP","66","20621  >  443 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 WS=256 SACK_PERM"
"1355","19.562677","192.168.1.6","192.168.1.1","TCP","54","20620  >  53 [FIN, ACK] Seq=37 Ack=121 Win=131072 Len=0"
"1356","19.565112","192.168.1.1","192.168.1.6","TCP","54","53  >  20619 [FIN, ACK] Seq=72 Ack=38 Win=29216 Len=0"
"1357","19.565147","192.168.1.6","192.168.1.1","TCP","54","20619  >  53 [ACK] Seq=38 Ack=73 Win=131328 Len=0"
"1358","19.566871","192.168.1.1","192.168.1.6","TCP","54","53  >  20620 [FIN, ACK] Seq=121 Ack=38 Win=29216 Len=0"
"1359","19.566890","192.168.1.6","192.168.1.1","TCP","54","20620  >  53 [ACK] Seq=38 Ack=122 Win=131072 Len=0"
"1360","19.583430","142.250.70.46","192.168.1.6","QUIC","67","Protected Payload (KP0)"
"1361","19.583430","142.250.70.46","192.168.1.6","QUIC","69","Protected Payload (KP0)"
"1362","19.596183","13.89.179.8","192.168.1.6","TCP","66","443  >  20616 [SYN, ACK] Seq=0 Ack=1 Win=65535 Len=0 MSS=1440 WS=256 SACK_PERM"
"1363","19.596331","192.168.1.6","13.89.179.8","TCP","54","20616  >  443 [ACK] Seq=1 Ack=1 Win=132352 Len=0"
"1364","19.597651","192.168.1.6","13.89.179.8","TCP","1494","20616  >  443 [ACK] Seq=1 Ack=1 Win=132352 Len=1440 [TCP PDU reassembled in 1365]"
"1365","19.597651","192.168.1.6","13.89.179.8","TLSv1.3","516","Client Hello (SNI=browser.events.data.microsoft.com)"
"1366","19.623192","142.250.182.106","192.168.1.6","QUIC","1288","Protected Payload (KP0)"
"1367","19.623192","142.250.182.106","192.168.1.6","QUIC","1292","Protected Payload (KP0)"
"1368","19.623269","142.250.182.106","192.168.1.6","QUIC","1292","Protected Payload (KP0)"
"1369","19.623269","142.250.182.106","192.168.1.6","QUIC","1292","Protected Payload (KP0)"
"1370","19.623269","142.250.182.106","192.168.1.6","QUIC","417","Protected Payload (KP0)"
"1371","19.623269","142.250.182.106","192.168.1.6","QUIC","129","Protected Payload (KP0)"
"1372","19.623634","192.168.1.6","142.250.182.106","QUIC","79","Protected Payload (KP0), DCID=e01db28a3e3178f0"
"1373","19.623737","192.168.1.6","142.250.182.106","QUIC","75","Protected Payload (KP0), DCID=e01db28a3e3178f0"
"1374","19.623786","192.168.1.6","142.250.182.106","QUIC","75","Protected Payload (KP0), DCID=e01db28a3e3178f0"
"1375","19.623833","192.168.1.6","142.250.182.106","QUIC","75","Protected Payload (KP0), DCID=e01db28a3e3178f0"
"1376","19.632117","192.168.1.6","142.250.67.74","QUIC","332","Protected Payload (KP0), DCID=faeb916b5af909b9"
"1377","19.634207","20.207.73.82","192.168.1.6","TLSv1.3","1490","Application Data"
"1378","19.634207","20.207.73.82","192.168.1.6","TLSv1.3","1490","Application Data"
"1379","19.634278","20.207.73.82","192.168.1.6","TLSv1.3","1490","Application Data"
"1380","19.634278","20.207.73.82","192.168.1.6","TLSv1.3","143","Application Data"
"1381","19.634315","192.168.1.6","20.207.73.82","TCP","54","20611  >  443 [ACK] Seq=5475 Ack=73683 Win=132096 Len=0"
"1382","19.634364","192.168.1.6","20.207.73.82","TCP","54","20611  >  443 [ACK] Seq=5475 Ack=75208 Win=132096 Len=0"
"1383","19.636351","192.168.1.6","20.207.73.82","TLSv1.3","191","Application Data"
"1384","19.641931","142.250.67.74","192.168.1.6","QUIC","71","Protected Payload (KP0)"
"1385","19.643432","20.207.73.82","192.168.1.6","TLSv1.3","1490","Application Data"
"1386","19.643537","192.168.1.6","20.207.73.82","TCP","54","20611  >  443 [ACK] Seq=5612 Ack=76644 Win=132096 Len=0"
"1387","19.644275","20.207.73.82","192.168.1.6","TLSv1.3","1490","Application Data"
"1388","19.644275","20.207.73.82","192.168.1.6","TLSv1.3","1490","Application Data"
"1389","19.644275","20.207.73.82","192.168.1.6","TLSv1.3","149","Application Data"
"1390","19.644348","192.168.1.6","20.207.73.82","TCP","54","20611  >  443 [ACK] Seq=5612 Ack=78080 Win=132096 Len=0"
"1391","19.644389","192.168.1.6","20.207.73.82","TCP","54","20611  >  443 [ACK] Seq=5612 Ack=79516 Win=132096 Len=0"
"1392","19.644411","192.168.1.6","20.207.73.82","TCP","54","20611  >  443 [ACK] Seq=5612 Ack=79611 Win=131840 Len=0"
"1393","19.646571","192.168.1.6","239.255.255.250","SSDP","217","M-SEARCH * HTTP/1.1 "
"1394","19.647206","192.168.1.6","20.207.73.82","TLSv1.3","382","Application Data"
"1395","19.656945","192.168.1.6","192.168.1.1","TCP","66","20622  >  53 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 WS=256 SACK_PERM"
"1396","19.656958","142.250.70.46","192.168.1.6","QUIC","275","Protected Payload (KP0)"
"1397","19.656958","142.250.182.106","192.168.1.6","QUIC","66","Protected Payload (KP0)"
"1398","19.657081","142.250.70.46","192.168.1.6","QUIC","64","Protected Payload (KP0)"
"1399","19.657205","192.168.1.6","192.168.1.1","TCP","66","20623  >  53 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 WS=256 SACK_PERM"
"1400","19.658020","192.168.1.6","142.250.70.46","QUIC","77","Protected Payload (KP0), DCID=fc12af7c3120a71d"
"1401","19.659019","192.168.1.6","140.82.113.21","TLSv1.2","172","Application Data"
"1402","19.659135","192.168.1.6","140.82.113.21","TLSv1.2","93","Application Data"
"1403","19.659174","192.168.1.6","140.82.113.21","TLSv1.2","1357","Application Data"
"1404","19.667868","192.168.1.6","142.250.67.74","QUIC","74","Protected Payload (KP0), DCID=faeb916b5af909b9"
"1405","19.686932","192.168.1.6","192.168.1.1","TCP","66","20624  >  53 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 WS=256 SACK_PERM"
"1406","19.687188","192.168.1.6","192.168.1.1","TCP","66","20625  >  53 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 WS=256 SACK_PERM"
"1407","19.687456","192.168.1.6","20.207.73.85","TLSv1.3","178","Application Data"
"1408","19.687567","192.168.1.6","20.207.73.85","TLSv1.3","93","Application Data"
"1409","19.687653","192.168.1.6","20.207.73.85","TCP","1490","20587  >  443 [ACK] Seq=4222 Ack=4732 Win=132096 Len=1436 [TCP PDU reassembled in 1420]"
"1410","19.687653","192.168.1.6","20.207.73.85","TCP","1490","20587  >  443 [ACK] Seq=5658 Ack=4732 Win=132096 Len=1436 [TCP PDU reassembled in 1420]"
"1411","19.687653","192.168.1.6","20.207.73.85","TCP","1490","20587  >  443 [ACK] Seq=7094 Ack=4732 Win=132096 Len=1436 [TCP PDU reassembled in 1420]"
"1412","19.687653","192.168.1.6","20.207.73.85","TCP","1490","20587  >  443 [ACK] Seq=8530 Ack=4732 Win=132096 Len=1436 [TCP PDU reassembled in 1420]"
"1413","19.687653","192.168.1.6","20.207.73.85","TCP","1490","20587  >  443 [ACK] Seq=9966 Ack=4732 Win=132096 Len=1436 [TCP PDU reassembled in 1420]"
"1414","19.687653","192.168.1.6","20.207.73.85","TCP","1490","20587  >  443 [ACK] Seq=11402 Ack=4732 Win=132096 Len=1436 [TCP PDU reassembled in 1420]"
"1415","19.687653","192.168.1.6","20.207.73.85","TCP","1490","20587  >  443 [ACK] Seq=12838 Ack=4732 Win=132096 Len=1436 [TCP PDU reassembled in 1420]"
"1416","19.687653","192.168.1.6","20.207.73.85","TCP","1490","20587  >  443 [ACK] Seq=14274 Ack=4732 Win=132096 Len=1436 [TCP PDU reassembled in 1420]"
"1417","19.687653","192.168.1.6","20.207.73.85","TCP","1490","20587  >  443 [ACK] Seq=15710 Ack=4732 Win=132096 Len=1436 [TCP PDU reassembled in 1420]"
"1418","19.687653","192.168.1.6","20.207.73.85","TCP","1490","20587  >  443 [ACK] Seq=17146 Ack=4732 Win=132096 Len=1436 [TCP PDU reassembled in 1420]"
"1419","19.687653","192.168.1.6","20.207.73.85","TCP","1490","20587  >  443 [ACK] Seq=18582 Ack=4732 Win=132096 Len=1436 [TCP PDU reassembled in 1420]"
"1420","19.687653","192.168.1.6","20.207.73.85","TLSv1.3","664","Application Data"
"1421","19.687953","192.168.1.6","20.207.73.85","TCP","1490","20587  >  443 [ACK] Seq=20628 Ack=4732 Win=132096 Len=1436 [TCP PDU reassembled in 1441]"
"1422","19.700838","192.168.1.6","239.255.255.250","SSDP","217","M-SEARCH * HTTP/1.1 "
"1423","19.710031","142.250.70.46","192.168.1.6","QUIC","66","Protected Payload (KP0)"
"1424","19.715916","20.207.73.85","192.168.1.6","TCP","66","[TCP Dup ACK 316#1] 443  >  20587 [ACK] Seq=4732 Ack=4059 Win=80896 Len=0 SLE=4183 SRE=4222"
